id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,tkn0,tkn1,tkn0_address,tkn0_decimals,tkn1_address,tkn1_decimals
581,7145929705339707732730866756067132441161,2023-04-23 02:51:21.223219,17105051,uniswap_v3 PICKLE-1Ca5/WETH-6Cc2 10000,PICKLE-1Ca5/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,2127908408486649257745514407,-72348,200,22802224459895775863,0x11c4D3b9cd07807F455371d56B3899bBaE662788,,PICKLE-1Ca5,WETH-6Cc2,0x429881672B9AE42b8EbA0E26cD9C73711b891Ca5,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
582,7145929705339707732730866756067132441162,2023-04-23 02:51:22.092553,17105051,uniswap_v3 cbETH-9704/WETH-6Cc2 3000,cbETH-9704/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,80173351267537419141024594279,237,60,159946879078973367456,0xBea615376D1184F3670a341b70F6f45D9D0fBAAd,,cbETH-9704,WETH-6Cc2,0xBe9895146f7AF43049ca1c1AE358B0541Ea49704,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
583,7145929705339707732730866756067132441163,2023-04-23 02:51:22.987334,17105051,uniswap_v3 MM-c611/WETH-6Cc2 3000,MM-c611/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,2843282375364698046351621168,-66551,60,16227651533776620867,0x9ac681F68a589cc3763Bad9CE43Be3380696B136,,MM-c611,WETH-6Cc2,0x6B4c7A5e3f0B99FCD83e9c089BDDD6c7FCe5c611,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
584,7145929705339707732730866756067132441164,2023-04-23 02:51:23.874598,17105051,uniswap_v3 OHM-f1D5/USDC-eB48 500,OHM-f1D5/USDC-eB48,uniswap_v3,500,,,,,,,,,,,7999971512843018086613112554,-45861,10,0,0x58557CFA7dcfe3A67E9A13080c90655E89cc1f11,,OHM-f1D5,USDC-eB48,0x64aa3364F17a4D01c6f1751Fd97C2BD3D7e7f1D5,9,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
585,7145929705339707732730866756067132441165,2023-04-23 02:51:24.808171,17105051,uniswap_v3 EFI-3733/WETH-6Cc2 3000,EFI-3733/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,496676150421237606273708234,-101449,60,42994901661662636103676,0x04DD76803F247b611d4F470fC6cd206a9D02f869,,EFI-3733,WETH-6Cc2,0x656C00e1BcD96f256F224AD9112FF426Ef053733,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
586,7145929705339707732730866756067132441166,2023-04-23 02:51:25.706903,17105052,uniswap_v3 EGG-6a0c/USDT-1ec7 10000,EGG-6a0c/USDT-1ec7,uniswap_v3,10000,,,,,,,,,,,17797241521942440083072,-306192,200,89409218928148184,0x00a9205611Cc32eC9c0D16Fc58f31B9355eC7adE,,EGG-6a0c,USDT-1ec7,0x65cCD72c0813CE6f2703593B633202a0F3Ca6a0c,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
587,7145929705339707732730866756067132441167,2023-04-23 02:51:26.59495,17105052,uniswap_v3 WETH-6Cc2/TTX-4D9B 3000,WETH-6Cc2/TTX-4D9B,uniswap_v3,3000,,,,,,,,,,,264914562700040525390696210378863,162304,60,3138939357404362426230,0xDE4d1AF93dd7e333D071411A3D68cb1Ae09bf4e3,,WETH-6Cc2,TTX-4D9B,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xeF2e239b21A81719abAabC6239e2e90859B44D9B,18
588,7145929705339707732730866756067132441168,2023-04-23 02:51:27.476713,17105052,uniswap_v3 eMAID-a303/AGRS-bdDa 10000,eMAID-a303/AGRS-bdDa,uniswap_v3,10000,,,,,,,,,,,791210264858259277029523,-230298,200,75918401294201281,0x9c2fDb30A968456B93AdF458c61119BAB7B7b4c9,,eMAID-a303,AGRS-bdDa,0x329c6E459FFa7475718838145e5e85802Db2a303,18,0x738865301A9b7Dd80Dc3666dD48cF034ec42bdDa,8
589,7145929705339707732730866756067132441169,2023-04-23 02:51:28.349838,17105052,uniswap_v3 SNX-2a6F/WETH-6Cc2 10000,SNX-2a6F/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,2900244239026245962832372549,-66155,200,316450566606415980760,0xf5ce0293C24FD0990E0a5758E53f66a36cA0118f,,SNX-2a6F,WETH-6Cc2,0xC011a73ee8576Fb46F5E1c5751cA3B9Fe0af2a6F,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
590,7145929705339707732730866756067132441170,2023-04-23 02:51:29.255326,17105053,uniswap_v3 WETH-6Cc2/BTT-7957 3000,WETH-6Cc2/BTT-7957,uniswap_v3,3000,,,,,,,,,,,4179360304540625404977066068933402,217477,60,40315002933977485225422,0x64A078926AD9F9E88016c199017aea196e3899E1,,WETH-6Cc2,BTT-7957,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xC669928185DbCE49d2230CC9B0979BE6DC797957,18
591,7145929705339707732730866756067132441171,2023-04-23 02:51:30.161391,17105053,uniswap_v3 BRIGHT-0DfE/WETH-6Cc2 3000,BRIGHT-0DfE/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,353816028923309969323865062,-108232,60,9501101294401313114071,0x615D40AF2c321Bd0Cd6345AE0A7FC1506a659A89,,BRIGHT-0DfE,WETH-6Cc2,0x5dD57Da40e6866C9FcC34F4b6DDC89F1BA740DfE,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
592,7145929705339707732730866756067132441172,2023-04-23 02:51:31.053986,17105053,uniswap_v3 COM-34A8/WETH-6Cc2 3000,COM-34A8/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,6723991483259861226449138,-187498,60,427687308145363958102898,0x21B038BF18D40A68F238354e749dDCd72954F040,,COM-34A8,WETH-6Cc2,0x5A9780Bfe63f3ec57f01b087cD65BD656C9034A8,12,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
593,7145929705339707732730866756067132441173,2023-04-23 02:51:31.928861,17105053,uniswap_v3 XP-b2Ac/WETH-6Cc2 10000,XP-b2Ac/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,459032752086894327465481854,-103025,200,44462658879822389734,0x59A49C48b90ff40099245b6598e4b8f6D5618a2c,,XP-b2Ac,WETH-6Cc2,0x948c70Dc6169Bfb10028FdBE96cbC72E9562b2Ac,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
594,7145929705339707732730866756067132441174,2023-04-23 02:51:32.945756,17105054,uniswap_v3 BONE-18d9/WETH-6Cc2 10000,BONE-18d9/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,1713172668684289515370197175,-76684,200,2254092611784628169,0x3BE033b60BC4aA789368954595332FAB143987eC,,BONE-18d9,WETH-6Cc2,0x9813037ee2218799597d83D4a5B6F3b6778218d9,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
595,7145929705339707732730866756067132441175,2023-04-23 02:51:33.827823,17105054,uniswap_v3 PHA-2f4E/USDT-1ec7 3000,PHA-2f4E/USDT-1ec7,uniswap_v3,3000,,,,,,,,,,,30277960771933105118801,-295564,60,1071199923884483,0x479745658a6AeC2De6318273944D9549457ba813,,PHA-2f4E,USDT-1ec7,0x6c5bA91642F10282b576d91922Ae6448C9d52f4E,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
596,7145929705339707732730866756067132441176,2023-04-23 02:51:34.724444,17105054,uniswap_v3 PDI-8B48/WETH-6Cc2 3000,PDI-8B48/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,17392247502105453342370019101,-30328,60,1194851316293783608431,0xF5FE7ea8537CBd9E5e7b81A93828F48037D220c2,,PDI-8B48,WETH-6Cc2,0x632806BF5c8f062932Dd121244c9fbe7becb8B48,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
597,7145929705339707732730866756067132441177,2023-04-23 02:51:35.624509,17105054,uniswap_v3 agEUR-Bce8/USDC-eB48 500,agEUR-Bce8/USDC-eB48,uniswap_v3,500,,,,,,,,,,,83032327176471220033429,-275387,10,285461508522247169,0x7ED3F364668cd2b9449a8660974a26A092C64849,,agEUR-Bce8,USDC-eB48,0x1a7e4e63778B4f12a199C062f3eFdD288afCBce8,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
598,7145929705339707732730866756067132441178,2023-04-23 02:51:36.522304,17105054,uniswap_v3 LM-bec9/WETH-6Cc2 3000,LM-bec9/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,545781654901371641785632089,-99563,60,5897105244645326,0x68bc9319bCE394b1e9683D941AAf3a7cdd50B09c,,LM-bec9,WETH-6Cc2,0x7BEC98609cB6378D6F995e8f8097Ee78376fbec9,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
599,7145929705339707732730866756067132441179,2023-04-23 02:51:37.480485,17105055,uniswap_v3 GRPFT-364A/WETH-6Cc2 10000,GRPFT-364A/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,8535504655687769318557256737,-44565,200,59288762419422022495,0x9bD730DdCFE6b5B9ECbA1cf66E153aDaa807e238,,GRPFT-364A,WETH-6Cc2,0x64B986211c0CC675143F895C437b79c3cadf364A,8,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
600,7145929705339707732730866756067132441180,2023-04-23 02:51:38.41404,17105055,uniswap_v3 PAW-5136/WETH-6Cc2 3000,PAW-5136/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,7904646170479602813353421,-184262,60,0,0xd5ed11198aA5af318e541e340C11cE17DCA94398,,PAW-5136,WETH-6Cc2,0x1AA51bc7eb181ce48CE626Bf62f8956Fa9555136,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
601,7145929705339707732730866756067132441181,2023-04-23 02:51:39.302035,17105055,uniswap_v3 MVRS-f8c1/WETH-6Cc2 500,MVRS-f8c1/WETH-6Cc2,uniswap_v3,500,,,,,,,,,,,2579524775999185633068846,-206660,10,13429820784007752830729380,0xA1C784b262A7E90E03d60909a584bF6bd8322614,,MVRS-f8c1,WETH-6Cc2,0xBEDE1F59Fa4412556fEF69f1B9969F2003E3f8c1,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
602,7145929705339707732730866756067132441182,2023-04-23 02:51:40.20869,17105055,uniswap_v3 USDC-eB48/FIEF-a02D 10000,USDC-eB48/FIEF-a02D,uniswap_v3,10000,,,,,,,,,,,585010831613144325792977394689105213,316311,200,732822701138385,0x52DD04A9e4279F77e336bb3073374217f0D4448D,,USDC-eB48,FIEF-a02D,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6,0xeA068Fba19CE95f12d252aD8Cb2939225C4Ea02D,18
603,7145929705339707732730866756067132441183,2023-04-23 02:51:41.100272,17105056,uniswap_v3 HDRN-5e06/POLY-fdad 10000,HDRN-5e06/POLY-fdad,uniswap_v3,10000,,,,,,,,,,,96010253920735484966868659717,3842,200,268172622240426630090,0x42978c02E7a09C433E97eE72bF4ba291Ed1496BC,,HDRN-5e06,POLY-fdad,0x3819f64f282bf135d62168C1e513280dAF905e06,9,0x9d93692E826A4bd9e903e2A27D7FbD1e116efdad,9
604,7145929705339707732730866756067132441184,2023-04-23 02:51:41.992465,17105056,uniswap_v3 ETHO-7096/USDT-1ec7 10000,ETHO-7096/USDT-1ec7,uniswap_v3,10000,,,,,,,,,,,4295128740,-887272,200,0,0xdb6A79d7dF4cB14256cd37426C62804A241FB5C2,,ETHO-7096,USDT-1ec7,0x0b5326Da634f9270FB84481DD6F94d3dC2cA7096,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
605,7145929705339707732730866756067132441185,2023-04-23 02:51:42.86108,17105056,uniswap_v3 BOBA-Efbc/WETH-6Cc2 3000,BOBA-Efbc/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,782104759928840924390185731,-92367,60,7975451169240462999,0x256bD88baf707EAaD1B73Dc8B2b8a5D599B45584,,BOBA-Efbc,WETH-6Cc2,0x42bBFa2e77757C645eeaAd1655E0911a7553Efbc,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
607,7145929705339707732730866756067132441187,2023-04-23 02:51:44.632668,17105057,uniswap_v3 TCAP-aFa4/WETH-6Cc2 3000,TCAP-aFa4/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,20960067217573493393952039231,-26596,60,3401089461980653756291,0x11456b3750E991383bB8943118ed79C1afdEE192,,TCAP-aFa4,WETH-6Cc2,0x16c52CeeCE2ed57dAd87319D91B5e3637d50aFa4,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
608,7145929705339707732730866756067132441188,2023-04-23 02:51:45.507088,17105057,uniswap_v3 SPANK-6a18/USDC-eB48 10000,SPANK-6a18/USDC-eB48,uniswap_v3,10000,,,,,,,,,,,6752105454479946318997,-325577,200,6038983381428405350,0x319679b3Ad00BA361Ce8Be09F9E8b3ee5D415993,,SPANK-6a18,USDC-eB48,0x42d6622deCe394b54999Fbd73D108123806f6a18,18,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6
609,7145929705339707732730866756067132441189,2023-04-23 02:51:46.37019,17105057,uniswap_v3 ATC-5c9e/USDT-1ec7 10000,ATC-5c9e/USDT-1ec7,uniswap_v3,10000,,,,,,,,,,,9268857046700187160823468424,-42916,200,10087938798,0x6143E64EaB73441481c91cE5eC64459296D1a204,,ATC-5c9e,USDT-1ec7,0x0fAD86Cc1b412b330494E350Bf1dC1994AC55c9e,6,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
610,7145929705339707732730866756067132441190,2023-04-23 02:51:47.214013,17105057,uniswap_v3 VERSE-dC0a/WETH-6Cc2 3000,VERSE-dC0a/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,43408358654625725797967926,-150197,60,1137451176582262093924,0x0FdDb7063F2db3C6B5b00b33758CDBd51Ed2Cc6F,,VERSE-dC0a,WETH-6Cc2,0x7aE0d42f23C33338dE15bFa89C7405c068d9dC0a,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
611,7145929705339707732730866756067132441191,2023-04-23 02:51:48.063591,17105058,uniswap_v3 TPRO-4D15/WETH-6Cc2 3000,TPRO-4D15/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,79010415053481857783087727,-138218,60,36439950235263555773747,0xe21f4CA34DF755942fe2f42AF2cDceC833c8113A,,TPRO-4D15,WETH-6Cc2,0x3540abE4f288B280A0740ad5121aEc337c404D15,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
612,7145929705339707732730866756067132441192,2023-04-23 02:51:48.922917,17105058,uniswap_v3 SOCKS-91d5/WETH-6Cc2 3000,SOCKS-91d5/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,373607411290634822883166955828,31019,60,143364393559918602,0xF83d5AaaB14507A53f97D3C18BDB52C4A62Efc40,,SOCKS-91d5,WETH-6Cc2,0x23B608675a2B2fB1890d3ABBd85c5775c51691d5,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
613,7145929705339707732730866756067132441193,2023-04-23 02:51:49.796299,17105058,uniswap_v3 WOO-5D4B/WETH-6Cc2 3000,WOO-5D4B/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,963665687118382051055840968,-88192,60,52062676184367005765578,0x122E55503A0b2E5cD528EFfa44D0b2fea300f24b,,WOO-5D4B,WETH-6Cc2,0x4691937a7508860F876c9c0a2a617E7d9E945D4B,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
614,7145929705339707732730866756067132441194,2023-04-23 02:51:50.670356,17105058,uniswap_v3 OXT-3Deb/WETH-6Cc2 10000,OXT-3Deb/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,499439639437064304219630626,-101338,200,85342518823297599473,0x820e5Ab3D952901165F858703Ae968e5ea67eb31,,OXT-3Deb,WETH-6Cc2,0x4575f41308EC1483f3d399aa9a2826d74Da13Deb,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
615,7145929705339707732730866756067132441195,2023-04-23 02:51:51.548817,17105059,uniswap_v3 UNCX-B1D0/WETH-6Cc2 3000,UNCX-B1D0/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,32294786759341744534588498838,-17950,60,14150346314454239014,0xe0F0e02a16B45f949B98856b61175e63ca5f6293,,UNCX-B1D0,WETH-6Cc2,0xaDB2437e6F65682B85F814fBc12FeC0508A7B1D0,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
616,7145929705339707732730866756067132441196,2023-04-23 02:51:52.416233,17105059,uniswap_v3 WETH-6Cc2/T-beE5 10000,WETH-6Cc2/T-beE5,uniswap_v3,10000,,,,,,,,,,,19452560457698917201645675801514,110073,200,500508422578284825926,0x286EB8405231A2201FCb75b6e33098A546216C86,,WETH-6Cc2,T-beE5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xCdF7028ceAB81fA0C6971208e83fa7872994beE5,18
617,7145929705339707732730866756067132441197,2023-04-23 02:51:53.294105,17105059,uniswap_v3 XYO-E758/DAI-1d0F 3000,XYO-E758/DAI-1d0F,uniswap_v3,3000,,,,,,,,,,,5562541252724454992853715474,-53129,60,57301774852381592034936,0x9D7e5647CE3c7C2d835F2F5e82C8fDb36B0BB0fe,,XYO-E758,DAI-1d0F,0x55296f69f40Ea6d20E478533C15A6B08B654E758,18,0x6B175474E89094C44Da98b954EedeAC495271d0F,18
618,7145929705339707732730866756067132441198,2023-04-23 02:51:54.181578,17105059,uniswap_v3 LUSD-8bA0/USDT-1ec7 500,LUSD-8bA0/USDT-1ec7,uniswap_v3,500,,,,,,,,,,,80828206329371042679379,-275925,10,29562024374533482,0x67e887913B13e280538c169F13D169A659a203de,,LUSD-8bA0,USDT-1ec7,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
619,7145929705339707732730866756067132441199,2023-04-23 02:51:55.082786,17105059,uniswap_v3 MIM-17F3/WETH-6Cc2 10000,MIM-17F3/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,1848152020796971847856146614,-75167,200,70957205812895044115,0x3E5a6AF33CC70646bc46AFf0AF4B930d92856b18,,MIM-17F3,WETH-6Cc2,0x99D8a9C45b2ecA8864373A26D1459e3Dff1e17F3,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
620,7145929705339707732730866756067132441200,2023-04-23 02:51:55.955003,17105060,uniswap_v3 SUM-40b1/USDT-1ec7 3000,SUM-40b1/USDT-1ec7,uniswap_v3,3000,,,,,,,,,,,4436024266110152974814,-333979,60,38161815370237043,0x689c55be02534aa192f4BBE916c45318CA99798D,,SUM-40b1,USDT-1ec7,0x043C308BB8a5aE96D0093444be7f56459F1340b1,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
621,7145929705339707732730866756067132441201,2023-04-23 02:51:56.845205,17105060,uniswap_v3 CPI-ec53/USDT-1ec7 3000,CPI-ec53/USDT-1ec7,uniswap_v3,3000,,,,,,,,,,,56011133512711279085052,-283260,60,2159826726830551,0xF575C3F86CBf9509DF7F0e1bFAdE34c01388FcE4,,CPI-ec53,USDT-1ec7,0x2b67D1a87A8D8B280A23e97bC55095215eE0ec53,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
622,7145929705339707732730866756067132441202,2023-04-23 02:51:57.748661,17105060,uniswap_v3 LSS-E320/WETH-6Cc2 10000,LSS-E320/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,774685929849842337937929706,-92558,200,390242053485285354155,0x5A51E2d6FdEf555Bb309eDB7D2c19f35b668fbFc,,LSS-E320,WETH-6Cc2,0x3B9BE07d622aCcAEd78f479BC0EDabFd6397E320,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
623,7145929705339707732730866756067132441203,2023-04-23 02:51:58.621714,17105060,uniswap_v3 cV-5683/WETH-6Cc2 3000,cV-5683/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,10424412378597339386381347,-178728,60,8915035206452224588130,0x9E8810286Fe2f78A6EeAA37FC682181A6dD31AEA,,cV-5683,WETH-6Cc2,0x50bC2Ecc0bfDf5666640048038C1ABA7B7525683,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
624,7145929705339707732730866756067132441204,2023-04-23 02:51:59.48428,17105060,uniswap_v3 SPANK-6a18/WETH-6Cc2 10000,SPANK-6a18/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,151696311552762744696918599,-125171,200,3175814324796591422611,0x5f0c055Ab5D3861C6677ECF7c0Be3A69D39eBFf8,,SPANK-6a18,WETH-6Cc2,0x42d6622deCe394b54999Fbd73D108123806f6a18,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
625,7145929705339707732730866756067132441205,2023-04-23 02:52:00.352472,17105061,uniswap_v3 PAPER-0e8C/USDT-1ec7 10000,PAPER-0e8C/USDT-1ec7,uniswap_v3,10000,,,,,,,,,,,3556203228938285416664,-338400,200,147546232414488123,0x5cDb1F3289A1f4C769580699C048C3a1F3D32f17,,PAPER-0e8C,USDT-1ec7,0x7aE1D57b58fA6411F32948314BadD83583eE0e8C,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
626,7145929705339707732730866756067132441206,2023-04-23 02:52:01.222259,17105061,uniswap_v3 FLUX-B1d9/WETH-6Cc2 10000,FLUX-B1d9/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,523607789947476454182723980,-100392,200,109518346285350360995,0x07AA6584385cCA15C2c6e13A5599fFc2D177E33b,,FLUX-B1d9,WETH-6Cc2,0x469eDA64aEd3A3Ad6f868c44564291aA415cB1d9,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
627,7145929705339707732730866756067132441207,2023-04-23 02:52:02.08476,17105061,uniswap_v3 USDC-eB48/EURT-E491 500,USDC-eB48/EURT-E491,uniswap_v3,500,,,,,,,,,,,75778815490302292734374658612,-891,10,32871173995,0x1754b94A3e63Be72efe44a1828cd81C4782a46C4,,USDC-eB48,EURT-E491,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6,0xC581b735A1688071A1746c968e0798D642EDE491,6
628,7145929705339707732730866756067132441208,2023-04-23 02:52:02.984435,17105061,uniswap_v3 WETH-6Cc2/RAE-8756 10000,WETH-6Cc2/RAE-8756,uniswap_v3,10000,,,,,,,,,,,3279504106672069169637504576618,74466,200,43504415544344328262,0x25c6Ec226198aDF58e2586Db9C5d09615CfD5180,,WETH-6Cc2,RAE-8756,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xE5a3229CCb22b6484594973A03a3851dCd948756,18
629,7145929705339707732730866756067132441209,2023-04-23 02:52:03.868241,17105062,uniswap_v3 STARL-6B24/WETH-6Cc2 10000,STARL-6B24/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,2609713978596921319668699,-206428,200,207286517145590905654,0x6F68a11C63D8139dFa8b9151908D77913Bf9905E,,STARL-6B24,WETH-6Cc2,0x8E6cd950Ad6ba651F6DD608Dc70e5886B1AA6B24,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
630,7145929705339707732730866756067132441210,2023-04-23 02:52:04.728008,17105062,uniswap_v3 BXR-D695/WETH-6Cc2 3000,BXR-D695/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,154265301507573638748407025,-124835,60,137619561311250096219,0x1CeC27Bdf4F6c57896E4Df64784b6058F34EFD2f,,BXR-D695,WETH-6Cc2,0x97A3BD8a445cC187c6A751F392e15C3B2134D695,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
631,7145929705339707732730866756067132441211,2023-04-23 02:52:05.609526,17105062,uniswap_v3 SXP-b6A9/WETH-6Cc2 3000,SXP-b6A9/WETH-6Cc2,uniswap_v3,3000,,,,,,,,,,,1378287924572815244921222808,-81034,60,35772516014991441737,0xB8B71473301407f29C31f0e2B13aF963aEAb4393,,SXP-b6A9,WETH-6Cc2,0x8CE9137d39326AD0cD6491fb5CC0CbA0e089b6A9,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
632,7145929705339707732730866756067132441212,2023-04-23 02:52:06.46354,17105062,uniswap_v3 GOB-8A80/USDT-1ec7 3000,GOB-8A80/USDT-1ec7,uniswap_v3,3000,,,,,,,,,,,3471308132472718046590,-338884,60,311224818253430248,0x3D88601cA5F0CB49431172fD7095CDa9A4EB0508,,GOB-8A80,USDT-1ec7,0xd6929179D752d5D25c5efe2d9729eb77D7138A80,18,0xdAC17F958D2ee523a2206206994597C13D831ec7,6
633,7145929705339707732730866756067132441213,2023-04-23 02:52:07.310909,17105063,uniswap_v3 SPELLFIRE-7C91/WETH-6Cc2 10000,SPELLFIRE-7C91/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,58362549722621958498326129,-144276,200,1950441278120783317081,0x96662A494000FbaD904bCA1F5aaAcE0d99dF4ef2,,SPELLFIRE-7C91,WETH-6Cc2,0x3A0b022f32b3191D44E5847da12dc0B63fb07C91,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
634,7145929705339707732730866756067132441214,2023-04-23 02:52:08.185753,17105063,uniswap_v3 USDC-eB48/oSQTH-E86B 3000,USDC-eB48/oSQTH-E86B,uniswap_v3,3000,,,,,,,,,,,7374778684810418372192954313127977,228836,60,959278927976025,0xD48645e2a42237772B39277D2d4c9d6FaB434BDb,,USDC-eB48,oSQTH-E86B,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,6,0xf1B99e3E573A1a9C5E6B2Ce818b617F0E664E86B,18
636,7145929705339707732730866756067132441216,2023-04-23 02:52:09.892887,17105063,uniswap_v3 WETH-6Cc2/GRT-44a7 10000,WETH-6Cc2/GRT-44a7,uniswap_v3,10000,,,,,,,,,,,9194502806276421197361179511035,95085,200,4930534493327378965580,0x46add4B3F80672989b9A1eAF62caD5206F5E2164,,WETH-6Cc2,GRT-44a7,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18,0xc944E90C64B2c07662A292be6244BDf05Cda44a7,18
637,7145929705339707732730866756067132441217,2023-04-23 02:52:10.765223,17105064,uniswap_v3 SOLID-0990/WETH-6Cc2 10000,SOLID-0990/WETH-6Cc2,uniswap_v3,10000,,,,,,,,,,,1451906921369185633169824224,-79994,200,9124503025728507606,0x191f632A679988243895DCa08bc41Cc8499e1bf4,,SOLID-0990,WETH-6Cc2,0x777172D858dC1599914a1C4c6c9fC48c99a60990,18,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,18
638,7145929705339707732730866756067132441218,2023-04-23 02:52:11.596961,17105064,uniswap_v3 TEAM-dE02/ICSA-69ed 3000,TEAM-dE02/ICSA-69ed,uniswap_v3,3000,,,,,,,,,,,66623497897216842413097994265,-3466,60,3779422289101,0x2f0C83E6A50eB87A4fd21Bd395d6D33A1277C581,,TEAM-dE02,ICSA-69ed,0xB7c9E99Da8A857cE576A830A9c19312114d9dE02,8,0xfc4913214444aF5c715cc9F7b52655e788A569ed,9
