id,cid,last_updated,last_updated_block,descr,pair_name,exchange_name,fee,fee_float,tkn0_balance,tkn1_balance,z_0,y_0,A_0,B_0,z_1,y_1,A_1,B_1,sqrt_price_q96,tick,tick_spacing,liquidity,address,anchor,tkn0_address,tkn1_address,tkn0_key,tkn1_key,tkn0_decimals,tkn1_decimals,exchange_id,tkn0_symbol,tkn1_symbol
208,208,2023-05-03 18:01:53.837197,17181837,uniswap_v2 USDC-eB48/DOE-d7eF 0.003,USDC-eB48/DOE-d7eF,uniswap_v2,0.003,0.003,57423324008,388587185782294685851581544,,,,,,,,,0,,,,0xa626EB9cC7Dec00703586414d0811E1ba2021443,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf8E9F10c22840b613cdA05A0c5Fdb59A4d6cd7eF,USDC-eB48,DOE-d7eF,6,18,3,USDC,DOE
209,209,2023-05-03 18:01:55.314585,17181837,uniswap_v2 DERC-a9aE/USDC-eB48 0.003,DERC-a9aE/USDC-eB48,uniswap_v2,0.003,0.003,1905879807983055189888708,369814281623,,,,,,,,,0,,,,0xc88aC988A655B91b70DEF427c8778B4D43f2048D,,0x9fa69536d1cda4A04cFB50688294de75B505a9aE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,DERC-a9aE,USDC-eB48,18,6,3,DERC,USDC
210,210,2023-05-03 18:01:56.832396,17181837,uniswap_v2 DAI-1d0F/BLU-1FfD 0.003,DAI-1d0F/BLU-1FfD,uniswap_v2,0.003,0.003,23136604433047580151211,28106410527628347332639,,,,,,,,,0,,,,0x0C29F3804E0Bec21A237aB032426C5BF55012ccE,,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xe5D2e173B120341face9e9970889C9FE64081FfD,DAI-1d0F,BLU-1FfD,18,18,3,DAI,BLU
211,211,2023-05-03 18:01:58.335142,17181837,uniswap_v2 USDT-1ec7/PRE-2A0F 0.003,USDT-1ec7/PRE-2A0F,uniswap_v2,0.003,0.003,80407068696,1428402243559242628458224,,,,,,,,,0,,,,0x5F094191DDad05c5B6DDFA992A4F49d8d679290d,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xEC213F83defB583af3A000B1c0ada660b1902A0F,USDT-1ec7,PRE-2A0F,6,18,3,USDT,PRE
212,212,2023-05-03 18:01:59.880328,17181837,uniswap_v2 DBI-0EcE/USDC-eB48 0.003,DBI-0EcE/USDC-eB48,uniswap_v2,0.003,0.003,3548482383886454825721678,13252355393,,,,,,,,,0,,,,0xE0AC4191e16cBA3B5Ed706A4fCA5E26f4C052a79,,0x2dE509bf0014ddF697b220bE628213034d320EcE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,DBI-0EcE,USDC-eB48,18,6,3,DBI,USDC
213,213,2023-05-03 18:02:01.456012,17181837,uniswap_v2 XFIT-7441/USDT-1ec7 0.003,XFIT-7441/USDT-1ec7,uniswap_v2,0.003,0.003,19415537979215428425057209,1639738498862,,,,,,,,,0,,,,0xF8D99Cf7046deDCB1dC8CFc309aA96946C9B9db2,,0x4aa41bC1649C9C3177eD16CaaA11482295fC7441,0xdAC17F958D2ee523a2206206994597C13D831ec7,XFIT-7441,USDT-1ec7,18,6,3,XFIT,USDT
214,214,2023-05-03 18:02:02.988173,17181838,uniswap_v2 ELFI-16f4/DAI-1d0F 0.003,ELFI-16f4/DAI-1d0F,uniswap_v2,0.003,0.003,667356355236478323738516,9372067881612635105471,,,,,,,,,0,,,,0x8F9a5BD715c553a94Eaf0C67ebd2a8Ae2Ad60F9E,,0x4dA34f8264CB33A5c9F17081B9EF5Ff6091116f4,0x6B175474E89094C44Da98b954EedeAC495271d0F,ELFI-16f4,DAI-1d0F,18,18,3,ELFI,DAI
215,215,2023-05-03 18:02:04.516882,17181838,uniswap_v2 ASW-2a11/USDT-1ec7 0.003,ASW-2a11/USDT-1ec7,uniswap_v2,0.003,0.003,306006697029004646445267430,11856516134,,,,,,,,,0,,,,0xBb98FF05f24F5Be578a0fD8e2bF2F3Ed85AbECaA,,0x56694577564FdD577a0ABB20FE95C1E2756C2a11,0xdAC17F958D2ee523a2206206994597C13D831ec7,ASW-2a11,USDT-1ec7,18,6,3,ASW,USDT
216,216,2023-05-03 18:02:06.031305,17181838,uniswap_v2 BEL-7e14/USDT-1ec7 0.003,BEL-7e14/USDT-1ec7,uniswap_v2,0.003,0.003,41430860186782032452146,28619498445,,,,,,,,,0,,,,0xF0d1109e723CB06E400E2E57D0B6c7C32bedF61a,,0xA91ac63D040dEB1b7A5E4d4134aD23eb0ba07e14,0xdAC17F958D2ee523a2206206994597C13D831ec7,BEL-7e14,USDT-1ec7,18,6,3,BEL,USDT
217,217,2023-05-03 18:02:07.529962,17181838,uniswap_v2 HORD-3448/USDT-1ec7 0.003,HORD-3448/USDT-1ec7,uniswap_v2,0.003,0.003,5669418726763862454836437,122223763698,,,,,,,,,0,,,,0xdE6faeDBcAE38EEC6d33AD61473A04a6Dd7F6e28,,0x43A96962254855F16b925556f9e97BE436A43448,0xdAC17F958D2ee523a2206206994597C13D831ec7,HORD-3448,USDT-1ec7,18,6,3,HORD,USDT
218,218,2023-05-03 18:02:09.016488,17181838,uniswap_v2 DAI-1d0F/DIGITS-404F 0.003,DAI-1d0F/DIGITS-404F,uniswap_v2,0.003,0.003,364440821601771302349444,49860056879521571507184241,,,,,,,,,0,,,,0x24825D0eD8BaA195f360e9084fA0e508082C4E3e,,0x6B175474E89094C44Da98b954EedeAC495271d0F,0xBE56ab825fD35678A32dc35bc4EB17e238e1404F,DAI-1d0F,DIGITS-404F,18,18,3,DAI,DIGITS
219,219,2023-05-03 18:02:10.497938,17181838,uniswap_v2 FWT-a295/USDC-eB48 0.003,FWT-a295/USDC-eB48,uniswap_v2,0.003,0.003,89697491807063710604200329,244790084156,,,,,,,,,0,,,,0xfeE8f24BDb6935d2fb9061cF26B98B271aaF9479,,0x20e7125677311Fca903A8897042b9983f22Ea295,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,FWT-a295,USDC-eB48,18,6,3,FWT,USDC
220,220,2023-05-03 18:02:11.982313,17181838,uniswap_v2 CLS-de37/USDC-eB48 0.003,CLS-de37/USDC-eB48,uniswap_v2,0.003,0.003,4694827971633983498663993,291350823530,,,,,,,,,0,,,,0xd75d1B30967D94B105F82F572AE7591cC3c48BEB,,0x675BBC7514013E2073DB7a919F6e4cbeF576de37,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,CLS-de37,USDC-eB48,18,6,3,CLS,USDC
221,221,2023-05-03 18:02:13.48167,17181838,uniswap_v2 USDC-eB48/SAKURA-FeD6 0.003,USDC-eB48/SAKURA-FeD6,uniswap_v2,0.003,0.003,22621469647,138242069649184,,,,,,,,,0,,,,0xC20dfc2FCa3bf326bA03551481C73F3bC72d9A5A,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xb208b1a5664574F72d22E9e9981837310cACFeD6,USDC-eB48,SAKURA-FeD6,6,9,3,USDC,SAKURA
222,222,2023-05-03 18:02:14.971842,17181839,uniswap_v2 REQ-938a/USDC-eB48 0.003,REQ-938a/USDC-eB48,uniswap_v2,0.003,0.003,903012379736074747935840,85040399332,,,,,,,,,0,,,,0xEB4b2b5E0EaE7A0EADD0673eF8C3C830F8762F28,,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,REQ-938a,USDC-eB48,18,6,3,REQ,USDC
223,223,2023-05-03 18:02:16.466734,17181839,uniswap_v2 BOND-750f/USDC-eB48 0.003,BOND-750f/USDC-eB48,uniswap_v2,0.003,0.003,69014488253683016377234,302460676478,,,,,,,,,0,,,,0x6591c4BcD6D7A1eb4E537DA8B78676C1576Ba244,,0x0391D2021f89DC339F60Fff84546EA23E337750f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BOND-750f,USDC-eB48,18,6,3,BOND,USDC
224,224,2023-05-03 18:02:18.015441,17181839,uniswap_v2 USDT-1ec7/ZKS-58c6 0.003,USDT-1ec7/ZKS-58c6,uniswap_v2,0.003,0.003,399391279664,8125714626851705320492317,,,,,,,,,0,,,,0xD3D8c734f06229E36fEbd07505d8f57b7b78aF7c,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xe4815AE53B124e7263F08dcDBBB757d41Ed658c6,USDT-1ec7,ZKS-58c6,6,18,3,USDT,ZKS
225,225,2023-05-03 18:02:19.539766,17181839,uniswap_v2 ROUTE-3dB4/USDC-eB48 0.003,ROUTE-3dB4/USDC-eB48,uniswap_v2,0.003,0.003,27012419638777504189573,53623604119,,,,,,,,,0,,,,0x819De42D3AB832Eaf7111a222a8A5A7419f13b48,,0x16ECCfDbb4eE1A85A33f3A9B21175Cd7Ae753dB4,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ROUTE-3dB4,USDC-eB48,18,6,3,ROUTE,USDC
226,226,2023-05-03 18:02:20.347794,17181839,uniswap_v2 DAI-1d0F/REQ-938a 0.003,DAI-1d0F/REQ-938a,uniswap_v2,0.003,0.003,70333916686877696932114,746790449379869388029893,,,,,,,,,0,,,,0x5522c339d35A6c3E5F328c8746bDF88F599dab83,,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,DAI-1d0F,REQ-938a,18,18,3,DAI,REQ
227,227,2023-05-03 18:02:21.147275,17181839,uniswap_v2 LINK-86CA/WETH-6Cc2 0.003,LINK-86CA/WETH-6Cc2,uniswap_v2,0.003,0.003,121636478863525711715682,451780097966847127581,,,,,,,,,0,,,,0xa2107FA5B38d9bbd2C461D6EDf11B11A50F6b974,,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,LINK-86CA,WETH-6Cc2,18,18,3,LINK,WETH
228,228,2023-05-03 18:02:21.94136,17181839,uniswap_v2 REQ-938a/USDT-1ec7 0.003,REQ-938a/USDT-1ec7,uniswap_v2,0.003,0.003,847116040445483219432707,81789850502,,,,,,,,,0,,,,0x2B9f8fE8fFC437a9008bb3097066F02B0a1C52eC,,0x8f8221aFbB33998d8584A2B05749bA73c37a938a,0xdAC17F958D2ee523a2206206994597C13D831ec7,REQ-938a,USDT-1ec7,18,6,3,REQ,USDT
229,229,2023-05-03 18:02:22.796819,17181839,uniswap_v2 HEX-eb39/USDT-1ec7 0.003,HEX-eb39/USDT-1ec7,uniswap_v2,0.003,0.003,19051305262769,11401396683,,,,,,,,,0,,,,0xbBB9bF440D0F686487925FEF3B0a0F9Aa67753f6,,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,0xdAC17F958D2ee523a2206206994597C13D831ec7,HEX-eb39,USDT-1ec7,8,6,3,HEX,USDT
230,230,2023-05-03 18:02:24.298348,17181839,uniswap_v2 CRU-3c41/USDC-eB48 0.003,CRU-3c41/USDC-eB48,uniswap_v2,0.003,0.003,24356838429501680258876,24636969540,,,,,,,,,0,,,,0x2702Bd7268793B5e1c7eE1aC2D9CAe2aE2eCFe55,,0x32a7C02e79c4ea1008dD6564b35F131428673c41,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,CRU-3c41,USDC-eB48,18,6,3,CRU,USDC
231,231,2023-05-03 18:02:25.783315,17181839,uniswap_v2 CIRUS-8756/USDT-1ec7 0.003,CIRUS-8756/USDT-1ec7,uniswap_v2,0.003,0.003,1336541750592620714499010,76720332800,,,,,,,,,0,,,,0x97E58528d0c7bf0d0089f52BE1dEc3565D84C46a,,0xA01199c61841Fce3b3daFB83FeFC1899715c8756,0xdAC17F958D2ee523a2206206994597C13D831ec7,CIRUS-8756,USDT-1ec7,18,6,3,CIRUS,USDT
232,232,2023-05-03 18:02:27.253902,17181840,uniswap_v2 USDC-eB48/SYNR-490a 0.003,USDC-eB48/SYNR-490a,uniswap_v2,0.003,0.003,74700563201,53253145073631793772303613,,,,,,,,,0,,,,0xD14782A6F2512495584a252ffCA49b17486A08D3,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xbc6E06778708177a18210181b073DA747C88490a,USDC-eB48,SYNR-490a,6,18,3,USDC,SYNR
233,233,2023-05-03 18:02:28.781213,17181840,uniswap_v2 GLM-6429/USDC-eB48 0.003,GLM-6429/USDC-eB48,uniswap_v2,0.003,0.003,2291899972,1,,,,,,,,,0,,,,0x6b4DE908a8329c95C63414375612FE52FfB8792E,,0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,GLM-6429,USDC-eB48,18,6,3,GLM,USDC
234,234,2023-05-03 18:02:30.301807,17181840,uniswap_v2 DAI-1d0F/DEC-E7F3 0.003,DAI-1d0F/DEC-E7F3,uniswap_v2,0.003,0.003,191397296126389008384249,230967904839,,,,,,,,,0,,,,0x1C19fD9bd77d4383c66D9a6ECF1bc67D462c477f,,0x6B175474E89094C44Da98b954EedeAC495271d0F,0x9393fdc77090F31c7db989390D43F454B1A6E7F3,DAI-1d0F,DEC-E7F3,18,3,3,DAI,DEC
235,235,2023-05-03 18:02:31.817041,17181840,uniswap_v2 SD-D10f/USDC-eB48 0.003,SD-D10f/USDC-eB48,uniswap_v2,0.003,0.003,6241045347671317274053,7000783292,,,,,,,,,0,,,,0x4177D19E4125213BdD8d82dbC1CA775799D18218,,0x30D20208d987713f46DFD34EF128Bb16C404D10f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,SD-D10f,USDC-eB48,18,6,3,SD,USDC
236,236,2023-05-03 18:02:33.382904,17181840,uniswap_v2 BLZ-D668/USDC-eB48 0.003,BLZ-D668/USDC-eB48,uniswap_v2,0.003,0.003,2663863954340884775489700,190036602011,,,,,,,,,0,,,,0x5fa9569B0Ed6Aa01e234468e6A15B77988b950dF,,0x5732046A883704404F284Ce41FfADd5b007FD668,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,BLZ-D668,USDC-eB48,18,6,3,BLZ,USDC
237,237,2023-05-03 18:02:34.916854,17181840,uniswap_v2 MTLX-1d14/USDT-1ec7 0.003,MTLX-1d14/USDT-1ec7,uniswap_v2,0.003,0.003,67118350386074033999857,17610374949,,,,,,,,,0,,,,0x1a57ec5459928389fBB5612fF2a5e0b534fD9E2E,,0x2e1E15C44Ffe4Df6a0cb7371CD00d5028e571d14,0xdAC17F958D2ee523a2206206994597C13D831ec7,MTLX-1d14,USDT-1ec7,18,6,3,MTLX,USDT
238,238,2023-05-03 18:02:36.394343,17181840,uniswap_v2 USDT-1ec7/NFTY-3208 0.003,USDT-1ec7/NFTY-3208,uniswap_v2,0.003,0.003,42292065743,17990542835147602471800380,,,,,,,,,0,,,,0x4F7be8cdD826f20D03a70f8a47B63b2DBD4092fD,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xE1D7C7a4596B038CEd2A84bF65B8647271C53208,USDT-1ec7,NFTY-3208,6,18,3,USDT,NFTY
239,239,2023-05-03 18:02:37.917489,17181840,uniswap_v2 DXP-B745/USDC-eB48 0.003,DXP-B745/USDC-eB48,uniswap_v2,0.003,0.003,212741004727061193880,362666106,,,,,,,,,0,,,,0x1221f327f02DAF75c1d9291dc9026d2f444eE360,,0x88aa4a6C5050b9A1b2Aa7e34D0582025cA6AB745,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,DXP-B745,USDC-eB48,18,6,3,DXP,USDC
240,240,2023-05-03 18:02:39.411378,17181841,uniswap_v2 USDC-eB48/OCT-c6DC 0.003,USDC-eB48/OCT-c6DC,uniswap_v2,0.003,0.003,250782864672,1220078297749054437906262,,,,,,,,,0,,,,0x8672AA02F8A5B6eB6Bb0915ce6c65F771d705127,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xF5cFBC74057C610c8EF151A439252680AC68c6DC,USDC-eB48,OCT-c6DC,6,18,3,USDC,OCT
241,241,2023-05-03 18:02:40.895023,17181841,uniswap_v2 DG-dEDE/USDC-eB48 0.003,DG-dEDE/USDC-eB48,uniswap_v2,0.003,0.003,14078290299904477597638650,2938634390655,,,,,,,,,0,,,,0x873056A02255872514F05249d93228D788Fe4Fb4,,0x53C8395465A84955c95159814461466053DedEDE,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,DG-dEDE,USDC-eB48,18,6,3,DG,USDC
242,242,2023-05-03 18:02:42.391217,17181841,uniswap_v2 iAI-2122/USDC-eB48 0.003,iAI-2122/USDC-eB48,uniswap_v2,0.003,0.003,202992828789810573665764,43341324490,,,,,,,,,0,,,,0x7F4AA49CBb69442276b9CC8F5FaaF08c14F4BC59,,0x6dDe4fFD6dB302Bc9a46850f61399e082f6c2122,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,iAI-2122,USDC-eB48,18,6,3,iAI,USDC
243,243,2023-05-03 18:02:43.860788,17181841,uniswap_v2 SPOOL-0976/DAI-1d0F 0.003,SPOOL-0976/DAI-1d0F,uniswap_v2,0.003,0.003,1064653612792133562922339,754564226435684693447011,,,,,,,,,0,,,,0xF3b675df63FB4889180d290A338fc15C0766fd64,,0x40803cEA2b2A32BdA1bE61d3604af6a814E70976,0x6B175474E89094C44Da98b954EedeAC495271d0F,SPOOL-0976,DAI-1d0F,18,18,3,SPOOL,DAI
244,244,2023-05-03 18:02:45.310019,17181841,uniswap_v2 MASK-3074/USDC-eB48 0.003,MASK-3074/USDC-eB48,uniswap_v2,0.003,0.003,161152870118461100694465,706299355407,,,,,,,,,0,,,,0xA40bb1c47F6DD27142a2Bd7C93BFa98db9D1f5c5,,0x69af81e73A73B40adF4f3d4223Cd9b1ECE623074,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,MASK-3074,USDC-eB48,18,6,3,MASK,USDC
245,245,2023-05-03 18:02:46.886566,17181841,uniswap_v2 ASTO-4689/USDC-eB48 0.003,ASTO-4689/USDC-eB48,uniswap_v2,0.003,0.003,47748129326830157148636803,1759230981817,,,,,,,,,0,,,,0x11181bD3BAF5cE2A478E98361985d42625DE35D1,,0x823556202e86763853b40e9cDE725f412e294689,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ASTO-4689,USDC-eB48,18,6,3,ASTO,USDC
246,246,2023-05-03 18:02:47.749641,17181841,uniswap_v2 USDC-eB48/USDT-1ec7 0.003,USDC-eB48/USDT-1ec7,uniswap_v2,0.003,0.003,11754551096635,11748119627892,,,,,,,,,0,,,,0x3041CbD36888bECc7bbCBc0045E3B1f144466f5f,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,USDC-eB48,USDT-1ec7,6,6,3,USDC,USDT
247,247,2023-05-03 18:02:49.22806,17181841,uniswap_v2 XCAD-6Aa0/USDC-eB48 0.003,XCAD-6Aa0/USDC-eB48,uniswap_v2,0.003,0.003,560594818758097926345483,624105384469,,,,,,,,,0,,,,0x3fA5db0910Afc2A1E6DE45039eA217410fB8641d,,0x7659CE147D0e714454073a5dd7003544234b6Aa0,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,XCAD-6Aa0,USDC-eB48,18,6,3,XCAD,USDC
248,248,2023-05-03 18:02:50.684662,17181842,uniswap_v2 STABLZ-F7cd/USDT-1ec7 0.003,STABLZ-F7cd/USDT-1ec7,uniswap_v2,0.003,0.003,4169500701357354511241163,100537954614,,,,,,,,,0,,,,0x14bb16256065Ff4Abf4a35c2a7c2fdF2a621cD61,,0xA4Eb9C64eC359D093eAc7B65F51Ef933D6e5F7cd,0xdAC17F958D2ee523a2206206994597C13D831ec7,STABLZ-F7cd,USDT-1ec7,18,6,3,STABLZ,USDT
249,249,2023-05-03 18:02:52.231716,17181842,uniswap_v2 SNP-E873/USDT-1ec7 0.003,SNP-E873/USDT-1ec7,uniswap_v2,0.003,0.003,113244544897838474876261,37732741737,,,,,,,,,0,,,,0x0B41854F5D251C12b1DE6A88dd4292944F04305c,,0x795dBF627484F8248D3d6c09c309825c1563E873,0xdAC17F958D2ee523a2206206994597C13D831ec7,SNP-E873,USDT-1ec7,18,6,3,SNP,USDT
250,250,2023-05-03 18:02:53.801194,17181842,uniswap_v2 RACA-9040/USDT-1ec7 0.003,RACA-9040/USDT-1ec7,uniswap_v2,0.003,0.003,3677247253582062182209488535,651652370897,,,,,,,,,0,,,,0x700fc86C46299cF2A8fd86eDAdaE3F57014351b0,,0x12BB890508c125661E03b09EC06E404bc9289040,0xdAC17F958D2ee523a2206206994597C13D831ec7,RACA-9040,USDT-1ec7,18,6,3,RACA,USDT
251,251,2023-05-03 18:02:55.456335,17181842,uniswap_v2 ARCH-1011/USDC-eB48 0.003,ARCH-1011/USDC-eB48,uniswap_v2,0.003,0.003,22296295428012959158869,166784828067,,,,,,,,,0,,,,0x128DD66e4c9f1477ba29523b379AEC6Ace76D584,,0x73C69d24ad28e2d43D03CBf35F79fE26EBDE1011,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,ARCH-1011,USDC-eB48,18,6,3,ARCH,USDC
252,252,2023-05-03 18:02:56.302119,17181842,uniswap_v2 HEX-eb39/USDC-eB48 0.003,HEX-eb39/USDC-eB48,uniswap_v2,0.003,0.003,264913511886532,157733690192,,,,,,,,,0,,,,0xF6DCdce0ac3001B2f67F750bc64ea5beB37B5824,,0x2b591e99afE9f32eAA6214f7B7629768c40Eeb39,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,HEX-eb39,USDC-eB48,8,6,3,HEX,USDC
253,253,2023-05-03 18:02:57.854171,17181842,uniswap_v2 VOW-46Fb/USDT-1ec7 0.003,VOW-46Fb/USDT-1ec7,uniswap_v2,0.003,0.003,507270214440836999369008,233383004619,,,,,,,,,0,,,,0x1E49768714E438E789047f48FD386686a5707db2,,0x1BBf25e71EC48B84d773809B4bA55B6F4bE946Fb,0xdAC17F958D2ee523a2206206994597C13D831ec7,VOW-46Fb,USDT-1ec7,18,6,3,VOW,USDT
254,254,2023-05-03 18:02:58.731005,17181842,uniswap_v2 USDC-eB48/TSUKA-69eD 0.003,USDC-eB48/TSUKA-69eD,uniswap_v2,0.003,0.003,779912754658,19206807460753985,,,,,,,,,0,,,,0x67CeA36eEB36Ace126A3Ca6E21405258130CF33C,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xc5fB36dd2fb59d3B98dEfF88425a3F425Ee469eD,USDC-eB48,TSUKA-69eD,6,9,3,USDC,TSUKA
255,255,2023-05-03 18:02:59.569574,17181842,uniswap_v2 USDC-eB48/WETH-6Cc2 0.003,USDC-eB48/WETH-6Cc2,uniswap_v2,0.003,0.003,36473035565572,19357600956502980932906,,,,,,,,,0,,,,0xB4e16d0168e52d35CaCD2c6185b44281Ec28C9Dc,,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,USDC-eB48,WETH-6Cc2,6,18,3,USDC,WETH
256,256,2023-05-03 18:03:00.416828,17181842,uniswap_v2 WETH-6Cc2/USDT-1ec7 0.003,WETH-6Cc2/USDT-1ec7,uniswap_v2,0.003,0.003,16088964078158675870617,30250791528671,,,,,,,,,0,,,,0x0d4a11d5EEaaC28EC3F61d100daF4d40471f1852,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xdAC17F958D2ee523a2206206994597C13D831ec7,WETH-6Cc2,USDT-1ec7,18,6,3,WETH,USDT
257,257,2023-05-03 18:03:01.272778,17181842,uniswap_v2 WETH-6Cc2/TSUKA-69eD 0.003,WETH-6Cc2/TSUKA-69eD,uniswap_v2,0.003,0.003,93708317549101922014,4423884271345611,,,,,,,,,0,,,,0xA1AF3bB298673F46CF1299EFC7E73e7b2e2D20b8,,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc5fB36dd2fb59d3B98dEfF88425a3F425Ee469eD,WETH-6Cc2,TSUKA-69eD,18,9,3,WETH,TSUKA
258,258,2023-05-03 18:03:02.839304,17181843,uniswap_v2 eXRD-9414/USDC-eB48 0.003,eXRD-9414/USDC-eB48,uniswap_v2,0.003,0.003,8380098516673224482686343,704479674967,,,,,,,,,0,,,,0x684B00a5773679f88598A19976fBeb25a68E9a5f,,0x6468e79A80C0eaB0F9A2B574c8d5bC374Af59414,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,eXRD-9414,USDC-eB48,18,6,3,eXRD,USDC
259,259,2023-05-03 18:03:04.412277,17181843,uniswap_v2 RAD-64A3/USDC-eB48 0.003,RAD-64A3/USDC-eB48,uniswap_v2,0.003,0.003,848537556778710903743521,2801423816138,,,,,,,,,0,,,,0x8C1c499b1796D7F3C2521AC37186B52De024e58c,,0x31c8EAcBFFdD875c74b94b077895Bd78CF1E64A3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,RAD-64A3,USDC-eB48,18,6,3,RAD,USDC
260,260,2023-05-03 18:03:05.961695,17181843,uniswap_v2 BDT-d5Cf/USDT-1ec7 0.003,BDT-d5Cf/USDT-1ec7,uniswap_v2,0.003,0.003,90264736753222842113265,274792321184,,,,,,,,,0,,,,0x0E20642B32567F2DC74f149663fc474F534E1D5A,,0x4Efe8665e564bF454cCF5C90Ee16817F7485d5Cf,0xdAC17F958D2ee523a2206206994597C13D831ec7,BDT-d5Cf,USDT-1ec7,18,6,3,BDT,USDT
261,261,2023-05-03 18:03:07.506273,17181843,uniswap_v2 PROS-4B56/USDC-eB48 0.003,PROS-4B56/USDC-eB48,uniswap_v2,0.003,0.003,312419470595179264140472,141854364559,,,,,,,,,0,,,,0x3155acd9f75915FCc21d34035f440dA7040Bd3bA,,0x8642A849D0dcb7a15a974794668ADcfbe4794B56,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,PROS-4B56,USDC-eB48,18,6,3,PROS,USDC
262,262,2023-05-03 18:03:09.063821,17181843,uniswap_v2 OPUL-6444/USDC-eB48 0.003,OPUL-6444/USDC-eB48,uniswap_v2,0.003,0.003,1617510376207448390933383,262170606781,,,,,,,,,0,,,,0xa5f0cf205AF1F5b02c00bA7aB834824c01855b54,,0x80D55c03180349Fff4a229102F62328220A96444,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,OPUL-6444,USDC-eB48,18,6,3,OPUL,USDC
263,263,2023-05-03 18:03:10.616774,17181843,uniswap_v2 FLX-0770/USDC-eB48 0.003,FLX-0770/USDC-eB48,uniswap_v2,0.003,0.003,13714841403545619285541732,352996745918,,,,,,,,,0,,,,0xd6Ef070951d008f1e6426ad9ca1C4FcF7220eE4D,,0x3Ea8ea4237344C9931214796d9417Af1A1180770,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,FLX-0770,USDC-eB48,18,6,3,FLX,USDC
264,264,2023-05-03 18:03:12.157052,17181843,uniswap_v2 POLAR-075E/USDC-eB48 0.003,POLAR-075E/USDC-eB48,uniswap_v2,0.003,0.003,11092623306737408846977591,280361621975,,,,,,,,,0,,,,0x9bbb5125B8b8CE88528be5F28F09af3cCCEd8dD0,,0x58fcAa970339a9b1f8c0a5b4F3Fcd7af2bA3075E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,POLAR-075E,USDC-eB48,18,6,3,POLAR,USDC
